,antigen_presentation_loss,ifn_gamma_signaling,tgfb_exclusion,wnt_beta_catenin,immune_checkpoints,myeloid_suppression
ACH-000808,0.7719841691035874,0.19303831101954524,1.3863091344624932,0.3109745141024328,0.2523433970493348,0.47156924678866624
ACH-000656,0.21248903752839043,-0.12205677195343147,-0.717933774463238,-0.7197144282719449,-0.30851593276514006,-0.311619021376535
ACH-000166,0.5710677252003078,0.339289863450589,-0.20698485635647954,-0.638890270513907,0.5311445838825669,0.06896453372150056
ACH-000997,-0.13349796915630455,-0.3381979560027608,-0.15172950685852665,0.8363028032942715,-0.20964872848308394,-0.13335921408684767
ACH-000866,0.28073192287908166,-0.23545072492406455,0.06474464543230334,0.38597256286709997,0.18964011310715026,0.036064344587463104
ACH-000819,0.6429977172859047,0.2664484636007549,0.47714660129225933,0.4749852357364942,0.1418917966666694,0.23907000893683908
ACH-000226,0.8518545702217322,0.41697882292081556,-0.35844329007156067,-0.416814451839005,0.6496443577964116,0.6839783996931853
ACH-000087,-1.513949321267178,-0.43384721477698124,0.09178823530349091,0.8006520431933662,-0.2596954609263034,-0.2662803663955468
ACH-000340,0.13933903667966294,0.3984661880877984,1.144513110446913,0.2704867528185657,0.4710318067003401,0.3870157604141233
ACH-002005,-0.5729687947142938,0.08809123094511676,-0.17901574863870306,0.0910369644763265,-0.08328017882918376,-0.39054641795650863
ACH-001680,-0.021336133096995176,-0.5392418409972631,-0.34003291823387577,-0.5565771884719164,-0.3797914631692012,-0.4664933683662365
ACH-000758,0.0879691808764612,1.1037328394889347,0.09212711568629289,0.8236909412130407,-0.21715110839567386,-0.19212883108967593
ACH-000196,-0.821972515072195,-0.5726439975529558,-0.30330489483627415,0.47319585134118913,-0.3913804665455072,-0.162059892693653
ACH-003141,0.02659883433393887,0.07128083454882835,1.1632305858193568,0.03587247066892773,0.02398111062148391,0.3207680369545151
ACH-000258,0.07824971073800621,-0.8388321104890211,-0.6428747843258954,0.7227242995523052,1.419001816393185,-0.20822183409254522
ACH-000163,-0.17408062111864883,0.03158614246568698,1.09699344050995,0.5329192960648529,0.019215912458633893,0.2408009271428135
ACH-000076,0.23512923957928364,0.5066125009842732,-0.020277273283262686,0.2441572952643125,-0.1846952688923756,0.03726636052951095
ACH-000509,0.9314648122599076,1.1607997784191897,0.22623901340542185,0.0788447513028961,0.44369539864457413,0.1978694902511087
ACH-001193,-1.1049469029733285,-0.042847431789123994,-0.13233798264365276,0.8695526428662992,0.1764181192839337,0.006159334017650083
ACH-000571,0.8732389122140207,0.581334456421536,0.3387109485818225,0.19150069133530417,-0.04643669730069636,0.4531888205977846
ACH-000391,0.049114626307572004,0.6173300723085597,0.3848701480472869,0.5710885962090155,-0.12312289607947347,0.3776200266406038
ACH-000293,0.1065284199211493,-0.04619694566311472,0.4814854473454395,0.03246456756128817,0.10524304948504949,0.008552170769405712
ACH-003138,0.4968657296188787,0.5786164480914495,1.1558239529095784,0.05222277086036814,0.14135614193645443,0.6725509448313362
ACH-000532,-0.18050090856539713,0.2549699128237377,-1.0452065156391281,-0.33333995141828765,-0.11448779513957813,-0.5863193372881885
ACH-000584,-0.3309751559122223,0.07234249585284902,0.26648362463612296,0.1319691275457578,0.4550527958477793,0.33722223720920314
ACH-001690,0.39060844110632115,-0.13949305121204367,-0.7295072960123709,-0.7771630892688067,0.009161038942069469,-0.22822380448392146
ACH-000586,-0.266384525910576,-0.005738383522920924,0.314588153886698,0.3606505279413899,-0.11544001318494124,-0.23743385634498937
ACH-000944,0.501999425729434,0.17981343495344465,-0.42011048152468256,-0.031866182999068494,-0.29810368729711345,-0.30861610265512446
ACH-003149,-0.025244000206360157,0.3596693130914288,1.264859231183266,0.1298069706329481,0.10720330302319525,0.5191050845074223
ACH-000561,-0.41919182535412874,-0.5157182403725417,-0.43197721949407625,0.1249535305057901,-0.4008025440401823,-0.1261370234411425
ACH-001648,-0.1326993005278205,-0.20469579290222745,0.12028068342154093,-0.39657973791447715,0.01456513607939687,0.043734148864279905
ACH-000394,-0.9679953011343538,-0.8148237490493633,-0.8803594299719105,0.19860949941372052,-0.021679116754862077,-0.6119980450388182
ACH-000954,-0.19572698394673363,-0.5003542053025849,-0.2449091458342191,0.2723950977652595,-0.11903740155446974,-0.45571268426664036
ACH-000204,1.1525488330832234,0.693441662432084,-0.15989131323484654,-0.2773838997360975,-0.16515266609512722,-0.32729038413016276
ACH-000160,-0.43011465105489916,-0.5862081549785554,-0.3847145869330942,-0.07772861617220223,-0.7254440051548161,-0.17102670703317913
ACH-003460,0.5289896528222645,0.09791727721427688,-0.5220312688743114,-0.2650950252393548,-0.12568577785966115,-0.68763066522853
ACH-000989,-0.048031439514447785,-0.389579957422074,-0.5707184829705026,0.3723919613137011,-0.40422781554472714,-0.35571390233318473
ACH-001347,1.0409976572858501,1.0200849338158564,0.1535248030759937,-0.45781905534613615,0.5945399217100759,0.21967714802944371
ACH-000691,-0.8754140694564138,-0.6440736897070057,-0.5998326456746537,-0.20773266587037825,-0.22461806824738959,-0.2922520256839259
ACH-000268,-0.6273917512859088,-0.674111908346043,-0.5298616116205934,0.542032172326744,-0.30495709913269464,-0.3278689658159704
ACH-001209,0.8005013233014122,0.1897834872328934,-0.42185218546527864,-0.19918271890092237,-0.2282433039230111,0.29952987638721534
ACH-003456,0.09039289899209747,0.4231846897995577,0.9481200256722123,0.08831789805351131,0.25611380370703396,0.32985340872656543
ACH-000119,0.4796512542548943,0.6103360617239861,1.1670698418542111,0.14173454997824808,0.33862875621758476,0.2004617533722771
ACH-000379,0.4894488888193633,0.1716413696449782,-0.1569890739944869,0.39884561887990977,0.21940231616084874,0.21117915442165539
ACH-001341,0.041014428859132306,0.7928627883805606,-0.34787533591158565,-0.14695826329932937,-0.10845177963351062,-0.31094282743495766
ACH-000714,0.5007091527665616,-0.1497463213068736,-0.09039179415851707,0.08963499009267126,-0.25068235419743556,-0.00040108356382032956
ACH-000937,0.6710913485099274,0.24365619727014,-0.12837505971191054,0.5123971959209928,0.38930573084595427,-0.04753975498185827
ACH-000763,0.771180588082825,0.049268123399944824,-0.6511372212857592,-0.09342544439574214,1.023665026664593,-0.3416067074377965
ACH-002834,0.17921561549461584,-0.07533311317573649,1.0566473142356634,0.21911862971125728,0.43143017999894573,0.2570808991460323
ACH-001673,0.27428076593956097,0.21843726680997333,0.11769356201265413,0.29395601493061674,-0.15149331324799986,-0.06567850956645341
ACH-000326,-0.07125177159424542,0.074305223063523,-0.4144173271016964,0.03494745801054337,-0.20429220673067428,0.48627657186950635
ACH-000300,0.7133275256821255,0.16768242067322017,0.195367343429611,-0.06891478032089413,0.03867606054232395,0.14695578616278634
ACH-002994,-1.5242211817534517,-0.6618782998884962,-0.4877267326676041,-0.496230925246544,-0.22900396897679873,-0.2383405704004716
ACH-000901,0.09666408851779229,-0.03577877234904449,0.0007574566782364197,0.035266989416100035,0.018870324186588284,0.44499196910014643
ACH-000816,-1.3175612827378522,-0.4936091683095689,-0.5013272035911968,0.48857525286267417,-0.40266510915933496,0.28004457429357843
ACH-000641,0.054642615005406674,0.27631147186448207,-0.24291945693508396,-0.044989441847854784,0.21034862194737383,0.05056138638877716
ACH-000511,0.31145166084351017,0.191294271354561,0.8257818562832226,0.33782332306891205,0.3714767102651079,0.003959437564205193
ACH-002077,0.41155438350038265,0.41530670725824953,-0.7494192667219535,-0.29727290167358833,-0.2502135728786375,-0.2522320334824399
ACH-000583,0.28146061347658596,-0.3065074239271992,-0.43466964600539654,-0.2606494420062113,0.05433613500298495,0.0907042105598387
ACH-000836,0.25063308628501,-0.475761310674251,-0.27015119217462563,-0.12962225329234447,0.032526504759324365,-0.3068776615626745
ACH-000975,0.2958934845744891,0.1108873091499921,0.46212896815636834,-0.05738159888814746,0.3451026968371735,0.26744751157677865
ACH-000109,0.2792655776960075,0.29362060812283636,0.1899006932874152,0.22006920587630355,0.11917173807221937,0.15056726850728308
ACH-000467,0.441839456795625,-0.23963364062412273,-0.3547443245862194,1.0246355906469928,0.01770025071309052,-0.4737157448539439
ACH-000712,0.30811244508645064,-0.3934163831993275,-0.04362152953336814,0.4560218596798339,-0.5186877535054552,-0.3956500813218034
ACH-000671,-1.795653138188173,-0.9055499697509529,-0.42926990168592666,0.3397850387340875,-0.11010741625610498,0.17534318204788205
ACH-000523,-0.8387614175091725,-0.6341976771363443,-0.03404377926926198,0.05889368100890173,-0.15276685168844734,-0.5329120042223795
ACH-000864,-1.7121086077477747,-0.7724439462271159,-0.5053678994495204,-0.2248966158189126,-0.08693945676126054,0.4552270767650644
ACH-000726,-0.23124243519904836,-0.1323239624063658,-0.11248357731511295,0.3071165128459593,-0.06970212850460772,0.01928610565791687
ACH-000136,-1.8233776058201414,-0.8877739636343198,-0.2592012605010012,-0.3065256130044166,-0.3939951864349091,-0.3544529911048226
ACH-002067,-0.24646230742467448,-0.22374847743403375,0.5105766899229216,0.3197097402625112,0.0303889113902641,-0.04137861045509426
ACH-000440,-0.005641685055639402,0.10333550783300867,-0.19038970429450108,0.11226784995605446,0.08015525716221704,-0.40946176023227193
ACH-002539,0.41280768494715925,0.8636689404825636,-0.8447823995653474,0.518587743882257,-0.24675575044080655,-0.29495204417881876
ACH-001461,-0.8939876614555025,-0.7640342379903786,-1.375032681833274,-0.5445386810185339,-0.14455174306406043,-0.7217437015542005
ACH-000890,0.3672470808070195,0.0711793058399894,0.2583498062505351,0.1477463507839853,-0.19908773115470402,-0.04547991574038276
ACH-001692,0.7872575604566774,1.1379350757307582,-0.38590439461519294,-0.5043859862079649,0.15367363997567665,-0.013059789121496254
ACH-000027,0.8475203341756994,-0.026839468060364788,0.5883407178641497,0.6084177400341908,-0.09525231300743568,0.3541327684056767
ACH-000562,0.976942066533266,0.3589190671515976,-0.167997659946434,-0.18976206488094224,0.6872046032621629,0.45490541745980995
ACH-000748,1.2088997771694272,0.5603436307213954,1.0533562834125003,0.5271902418437566,0.29141453572290793,0.3418616701857744
ACH-001669,0.16908955365713288,-0.014483985218763139,-0.4797559183945104,-0.7280278412839414,-0.2994431163632136,-0.4548578404924281
ACH-000834,-0.24441973577439402,0.09655258387729293,-0.12109517450099398,-0.09078217662776161,-0.19673007725665556,-0.227920151007618
ACH-000565,0.4167556160930074,0.2091631280325761,-0.36734509299944856,0.6047054969064435,-0.09967554873849832,-0.1484815445671254
ACH-000449,-0.6168736110313069,-0.24597289495128166,0.228825823345564,0.0830589274366472,-0.36749193711732486,-0.2192119073503449
ACH-000399,0.6081944548975458,0.4269418833238165,-0.027336947364622333,0.1319200725750465,0.5167388409770917,0.11341706436610428
ACH-002080,-1.573688363501747,-1.0532522338384904,-0.8867333794716453,-0.7366886834642353,-0.6231100251246424,-0.2376101189527118
ACH-000770,1.1355933665913591,0.8613439657679588,0.18060306782359825,-0.16328156492380097,0.006548008576962363,1.0138317856154677
ACH-000710,-0.6276120026965871,-0.5261956769803909,-0.4335441724685791,-0.0475182186158973,-0.2108123432944576,-0.13001271061745623
ACH-000507,-0.35678370082371114,0.07502400072115657,-0.2705831761004905,0.6094706162516681,-0.28482124720233487,-0.03127522936192121
ACH-000066,0.5419108941319855,0.7198080962273422,0.23693149923203208,0.039575793472020615,0.47064196650587314,0.2937683703109518
ACH-000022,-0.3880519602401282,-0.5937827675348086,-0.6077780856913524,0.40385007683288154,-0.21709365793122914,-0.34184587686173784
ACH-001668,-2.028906764538588,-1.23546609251262,-1.062696778753846,-0.905112417453917,-0.19469689977880575,-0.21904162117440373
ACH-000334,-0.476166508317469,-0.6119626809786243,-0.4607817527237237,0.14253001490938005,0.32974462437950997,-0.45220983392970826
ACH-000374,0.7287918817825983,0.6322868158755144,0.5149437170529925,0.5971632135584047,0.18226751092569948,0.5524932386138427
ACH-000519,0.12835837029415334,-0.5710003263114855,-0.2755230091472447,-0.0908630265702697,0.017444948619383227,-0.43286213403587953
ACH-000908,0.13943101887843803,-0.11675539905740677,-0.20302246022241444,0.22325735806634794,0.11232095279287026,-0.5098772263298981
ACH-002003,-0.1749384653290189,-0.24791121654837006,-0.3069566539277512,-0.0598510361331839,-0.4394780920563721,-0.18401521925525488
ACH-000574,-0.47127190461752855,-0.17152618439617268,-0.212881561699342,0.22065944620508643,-0.291881140770013,-0.18559714363489577
ACH-000148,0.8247167851865095,0.5715877127746217,1.4275173164088395,0.46530473838400954,0.2903568093295618,0.6955168058912844
ACH-002461,0.6007569021671504,-0.14108570705032358,0.22243241319170007,-0.08813722056538278,-0.11912179874480655,-0.06847440410124744
ACH-000646,-0.7699973818526027,-1.0147859358218565,-1.0728148435361107,-0.9703294115117658,-0.40713810661813615,-0.26645118226516956
ACH-000314,0.298280910365912,-0.16253012946231726,0.5403034345830483,0.24135043214596658,-0.18662598874783665,0.4023403332965177
ACH-001705,-0.3831463392737324,0.023575684265127395,-0.5001660309770646,-0.2940477591358463,-0.0922795753654712,-0.30399369266945936
ACH-000040,0.5856363360988117,0.06630503443178333,0.7095167275405933,0.513482656160423,0.23458203433553296,0.32630242856653435
ACH-001057,0.1917701805358211,0.9836631793949585,0.0881767173179835,-0.4326518731608672,1.476560644680367,-0.12168352094886524
ACH-000430,-0.05725361236384855,0.018886427190321717,-0.508729764579394,-0.08380824787648664,-0.3078860163520262,-0.10662505418162745
ACH-001041,-0.7493356977726809,-0.4580245864832059,-0.32496956851001335,0.49009731631797876,-0.14392832271864964,-0.6005486752320477
ACH-001988,0.5243628694389139,-0.30271181931116453,-0.2527468940423678,0.3748543702273487,-0.3609810641587549,-0.35190223557951295
ACH-001977,0.13333048714908358,-0.13241253864620003,0.6435816499862167,0.03266337316247366,-0.39461806209132283,0.12318461288189281
ACH-000370,1.3105469016335445,0.518068333552298,0.3331966736830713,0.07246815949031755,0.22659218504254888,0.1709476640122911
ACH-001630,-0.6607903205245124,-0.6667104078279587,-0.7077829781898433,-0.37643521309795613,-0.10384049910193287,-0.24186365464402246
ACH-000437,0.8791663088692871,0.5888015529953922,0.6849454559620726,0.4695598908391512,0.51761063859918,0.7775413734449398
ACH-000498,0.14821630140137332,0.12257019309340306,-0.02557569355735721,-0.3804912671605335,0.3764990948512752,0.21630917764716873
ACH-001392,-1.111819846070408,-1.2239647396034472,-1.1442118370001526,-1.1709158959922832,-0.5191843804805676,-0.6767945648635637
ACH-000503,0.07015412965197498,-0.17199682563375684,0.2988297736211086,-0.2189062030859993,-0.22771566240901953,-0.14589614296694434
ACH-002778,-0.028517884847261272,-0.20852257011787373,0.7376811596196281,-0.8617188967875423,0.10346990369481368,0.29020320817256784
ACH-000328,1.0973617715591604,0.6578784290506601,0.4351453961154402,0.0009399262591098578,0.1753672254656872,0.2674444427165161
ACH-000403,0.8631590081175052,0.34076336008319635,-0.8098160555366135,0.5394535325223198,0.14893361796505974,-0.17818793610792452
ACH-000400,-0.5275395461625705,-0.10131606511953173,-0.07472859098097108,0.49534239387203866,-0.10865045561704005,-0.4791089740489977
ACH-000224,0.10091179744837699,0.357309652186198,1.1932722668165998,0.33292475844566766,0.2453159799187047,0.5552702134536761
ACH-000318,-0.7060652922394547,-0.6484232987214927,-0.10711728045895219,-0.035250471246170846,-0.15987358833551443,-0.20799212439643258
ACH-003472,-0.8230706598764745,-0.8227332149644737,-0.16420197753254293,-0.7840764032922417,-0.031421956721296725,-0.2510265133794208
ACH-001430,-0.6357260296953411,-0.16740974459957977,0.2066863092073721,0.4822957678122493,-0.37249314456635463,0.03250877478736636
ACH-000928,-0.5738658243024589,-0.6112502271466969,-0.27566178528220503,0.39736965385732964,-0.15802694679448492,-0.3888081944807616
ACH-000893,0.5009091768583095,0.2262592810771079,0.2930743283390587,0.24064962308518462,-0.044584158171692874,0.20534826451584487
ACH-000889,0.3586061815827701,-0.2722117489386438,-0.29132690033991676,0.2269342458874072,-0.10814450230242822,-0.38196355708198576
ACH-000799,0.6832470056833236,-0.12475993411045061,0.3048336905317093,0.2805402043578441,0.3836517946692928,0.22654565274248437
ACH-001623,0.2688433802821651,0.7175785239903409,0.608824396961563,0.24769112034252333,0.35079416683027254,0.09414175159812876
ACH-000736,0.29465396006938227,0.2937621440426418,-0.5097483285647925,0.40787933099463947,-0.17320725522922284,-0.18300668308214865
ACH-000876,0.6314006953419828,0.009527527139557715,-0.1311716586665738,-0.12611290689491678,0.08136577447510773,-0.21141472365054745
ACH-001232,1.5896805318202456,0.9715383162503775,1.2435487777392502,-0.08166304092028256,0.48403768359913985,0.9358156529476798
ACH-001618,-0.9229585472089666,-0.2287444421286227,-0.5421035805109556,-0.41309353668599336,-0.29925249654158553,0.031727088769576306
ACH-001828,0.2460719358247416,0.5638249005398888,-1.2120423434572707,-1.3698652721678444,2.1759832677553788,-0.01942691871465459
ACH-002650,-1.1823000464446958,-0.09362466277840067,-0.3349141848760266,0.18551296122116617,-0.02421882992815169,-0.19078771735929326
ACH-000235,0.5126576199946917,0.1205715426152158,-0.04972194302068165,0.03799714761180588,0.07859031994151021,-0.32058717105706713
ACH-000381,0.5245136048788679,0.38567419207085457,-0.6820071831837594,0.4999871222423627,-0.16151653412728834,-0.0859062455446883
ACH-001993,0.42355989780006037,0.5374252913329904,-0.02938637678268487,0.4006569622630921,-0.20388703674289357,-0.05258961869198705
ACH-001301,-1.2967276517680695,-0.46381772908150265,0.13403488307455688,-0.09522292279042813,-0.502265350294194,-0.4240312529140499
ACH-000854,0.5030295195268997,-0.045460345474275105,-0.37279359307172216,-0.1221633910985112,-0.3101962526166331,-0.3134676312125181
ACH-000187,-0.5071045103092249,-0.5999187180995793,-0.8089999217492349,0.08931714718462132,-0.44629129705546444,-0.4485731425693433
ACH-000543,1.1954717216462556,0.46268203369189426,0.9286435846541652,0.17676919344138864,0.2980871487720411,0.824823903432557
ACH-000569,0.7898999089009634,0.07847704897582776,0.4672734051628255,0.27572654806694585,0.05959484885454231,0.1404692572781648
ACH-000668,0.8850805220869394,1.2677247819185593,0.20018325486602892,0.1978592726308681,0.16415565733425527,-0.04475714711698861
ACH-000134,0.39019791697920153,0.8620999620535525,1.4798646910466269,0.19787190804894841,0.27949638345545047,0.40417448366230047
ACH-000924,-0.4103126531849654,-0.1969506555306824,0.6664746571022072,-0.10088895015383822,-0.24445407238326836,-0.24583449831176804
ACH-003473,-0.04361456347653436,0.06478116880668085,0.5493765789891418,-0.3335794694614245,0.49252188507021244,0.12518418371607795
ACH-001450,-0.2033356485311409,-0.693954816670829,-0.5622117022899747,-0.2923141407833083,-0.3797622305047994,-0.4724518618765882
ACH-000296,-1.4678495797474969,-0.5317348673604149,-0.17707157384904917,0.8537255370062713,0.14460621937016022,0.34660147910463435
ACH-002034,-1.7484919739716516,-0.7411600261129585,-0.29094240556312684,-0.016446246008163933,-0.7131964952905401,-0.4180306081385395
ACH-002781,-0.04215637608156194,0.23934435242342827,1.3304544066164747,0.4988895257329361,-0.0362756476479266,0.005059753532019873
ACH-000713,0.5141858532555855,0.3039250713291498,0.06269136063744947,0.050070474757078,0.13914001659985784,0.018118289991199892
ACH-001360,-0.8242748592795077,-0.5255884095622126,-0.3943813455512301,-0.47620640767062544,-0.3341532410111396,-0.49285657956912504
ACH-002921,-0.6861067122151023,0.11366351203178013,0.012415466237113393,0.49976328582537743,-0.17404250998880685,-0.10936665349129653
ACH-000273,1.8105692946869032,0.8891619381920335,0.8667638432523046,-0.007991189385419506,0.7806614008125127,1.0618103015088256
ACH-001715,0.7887139053307506,0.27184613227045146,0.5125054723509591,0.18250365552065487,0.11977745838274557,0.7222138006985933
ACH-001617,0.27253432107019493,0.6466254083277969,-0.5195980770104814,-0.21157778966583943,0.12020925207404815,-0.46393105328058115
ACH-000639,-1.2726559165515698,-0.26986375028891385,-0.48149706488914207,0.2326685910064869,-0.4102339526737655,-0.30293558703663565
ACH-000590,-0.49798362717418626,-0.5869150419372323,0.07960929071910872,-0.3084192352317685,-0.3548801592176171,-0.34886469862802344
ACH-000553,0.653726910892894,-0.5638990289454479,-0.1379688232630823,-0.019027536652087184,0.09720509813069948,-0.18352462743073938
ACH-000084,0.401925450181124,1.026796540255184,0.14846637203452517,0.12203040007362627,0.9151861580761652,2.2977664123124546
ACH-000094,0.30099445266595126,0.4893570391276643,-0.13854053201431935,0.3214937989560017,0.1791877786863395,-0.11801841810706125
ACH-000361,0.3890682306259948,-0.06314561275839425,0.21099918441879684,-0.043100657924523535,-0.3630280324622605,-0.09427934312464087
ACH-000719,0.1857942914708977,-0.961562809538,-0.6338032632594773,-0.4402730399370912,-0.12337829267796536,-0.06162772033026826
ACH-001396,-1.2738385138092103,-0.9804327857388695,-0.7839370946801886,-1.000124165380441,-0.487224875425486,-0.5796315938723765
ACH-001848,-0.05644738921857983,-0.11853473820240554,-0.06675286688517684,-0.6035885858057112,-0.08591794751066052,-0.2972778317520837
ACH-000339,0.07703167249654504,-0.09175186011504205,0.6048831187491295,0.18825288571079982,-0.11591351896744201,0.015842990998939793
ACH-002048,-1.5970961426156185,-0.4971132520450799,0.29448326594513585,-0.20568318376073794,-0.5744791178011236,-0.3199458889951707
ACH-000218,0.5651393623639711,-0.0028908686721696875,-0.16703287797961575,-0.5764576026022681,-0.1866018168736716,0.15885993459102113
ACH-002486,-0.1863122030062778,0.570387383457197,0.35493421337860026,-0.1749128859108891,0.0029871513522305992,0.05529821116104531
ACH-002711,-0.4889041886561033,0.2356864607071002,0.7836295193425901,0.27015888845017305,-0.05371463166326107,0.08293700074625322
ACH-000789,-1.343297858962215,-0.6437372078416361,-0.7491765601174882,-0.001901902519211096,-0.08551438785598282,-0.5809100877130281
ACH-000413,0.4624260494063114,0.16266915551895103,1.5097416448719034,0.3673037246387779,0.32769684035984786,0.4348038225710618
ACH-000125,0.30531669397435834,0.803678482955894,1.445846093379522,0.3293380788697645,0.09676811220523762,0.4346574578354944
ACH-000180,0.22188969980185258,0.3379375005686242,1.186550205138996,0.3953067787214731,0.17274109499335485,0.21280313573400286
ACH-000215,1.3783600135316725,0.7275440606086986,0.620871529392597,0.2211240805531745,0.24956198421753648,0.7817600023429647
ACH-001001,-0.7301538363025952,-0.5428074421161344,-0.03448370061483069,0.09715335173299003,-0.15934258187130876,-0.0862596307481311
ACH-000407,-0.7067879051673983,-0.675214071353233,0.5260015819308131,0.17311411705799662,-0.20325862479760035,0.11635986978939265
ACH-002170,0.9281104634386563,0.01644430843831262,-0.6177976268987876,-0.3118031142334973,-0.36434522672083774,-0.4519277627481475
ACH-002027,-0.11302261349671568,0.3140669228482211,-0.709362788864642,-0.667344067241296,0.15229181689062596,-0.3220302017317099
ACH-001132,0.6276411645250991,0.37840381481843505,-0.6954171626850112,-0.6248501799408231,0.946264853553092,-0.4046159677980444
ACH-001278,-0.7758617229234681,0.01746069992423272,-0.3403987288382244,-0.09872412392135224,-0.5422070752831492,-0.29567737221587714
ACH-000032,0.6747184446367289,0.34602342676719017,-0.08420294388061235,0.2527003054197145,0.0476031926695556,-0.10948109984739314
ACH-003108,0.25023749764444947,0.09679250833523974,-0.49591576946349836,-0.6985497279339254,-0.3732886421212997,-0.4147098327273268
ACH-001419,-1.369407526253958,-0.8624645799323888,-0.813802636963807,-0.5714972384334234,-0.31644448078945575,-0.3554646165350197
ACH-000494,0.353292138700342,0.17164420263185362,0.580916477433539,0.13116595064162162,0.22206458831172673,0.26176365846011024
ACH-000865,-0.5081057435496062,-0.012634654368570832,-0.2746636581341189,0.32718690984063564,-0.4805402070478148,-0.3191783272252144
ACH-000439,0.564985912862012,-0.3135010288250394,-0.4858880501122386,-0.25329508342333507,0.10719887360650736,-0.38662757187497926
ACH-001523,0.31376553774342875,0.7131211369915802,-0.11627366507136572,-0.3427651197045537,-0.03365205929105768,0.08436794775861717
ACH-001983,-0.457815226482465,0.09505442097070148,0.3233099513071365,0.4862504563553086,-0.018340081434023433,-0.26405815694672813
ACH-000024,0.5683012519617388,-0.24208499025639027,-0.4105932425580083,-0.44738315606737755,-0.2624060580955751,-0.18399623388629346
ACH-000674,-0.33820370029983005,-0.21127725562718996,-0.4421565536240161,0.37922044400255867,-0.3201704488459183,-0.36599889824097076
ACH-000670,-0.5947105141673317,-0.48026055564409365,-0.3686582786155983,-0.11265455226067025,-0.4162650687007717,-0.327289499169547
ACH-000599,0.4446611548400035,0.02492011923539461,-0.40704225913012787,-0.11888146550425796,-0.017170034238444404,-0.3239154327136752
ACH-000263,-0.4546319772684495,-0.46967448541965445,-0.4737172738214735,-0.28627069353688517,-0.2788818706379682,-0.0797131721899535
ACH-003191,0.5530666116518175,0.2610482230592429,1.0888169342731626,-0.32930875268254456,0.3820687313568853,0.4885268239546148
ACH-000303,0.8249290945072231,0.44943560416237166,-0.5588592129017856,0.2839730259080605,-0.1766596110008117,-0.5071372555353177
ACH-001551,-0.4513109295491154,-0.024261399302148306,0.7178167607926368,-0.18242429998038343,-0.14247453180582823,0.14010026771454323
ACH-002795,-1.6547675430069284,-0.250015894727812,0.516465006528981,0.26205384031980283,-0.5240649331958913,-0.41933118195096664
ACH-000793,0.3481640260366726,0.3797903153637649,-0.46686191184164594,0.8167336002312118,0.030488630233363883,-0.44878951658855115
ACH-002511,0.9194280736510781,0.7743764980196969,0.5210933188609991,0.579523000709259,0.0774277690824809,0.6382123238848675
ACH-000286,-0.5351491744998814,-0.28952930296775553,-0.7154700989693527,0.7322740069526407,-0.09550271693211392,-0.14143940397956814
ACH-000250,0.8948313774213292,0.3891391327625876,0.26513461170994906,0.00029174567389336217,-0.20070025939337413,0.17025367638651198
ACH-000139,0.9160375649815662,0.14091897943454704,-0.27477544193680853,-0.3422568909245802,0.3292097617871029,0.07743554260712515
ACH-001735,-0.07059537044948017,0.001506469366442584,-0.583336277373071,-0.12991446189240813,-0.28213487149658056,-0.05366535329633959
ACH-002013,-0.8724287904651151,-0.5744505925024042,-0.6985221463922868,-0.14750414002939344,-0.5282992798796994,-0.39314086501148054
ACH-001389,0.3502442637941919,0.6103011790983686,0.4571713002366271,0.03244051621171505,-0.04444125397477838,0.17161614010958523
ACH-001183,-0.395505890871319,-0.011497968731628026,-0.33618372781122297,-0.2869042053816124,-0.2438920017634255,-0.3258016907846343
ACH-000551,-0.812366159690505,0.039854352941281215,-0.4537794797780226,-0.21140700105618443,-0.21658608807109858,0.12205986409620688
ACH-003101,0.31993505896311014,-0.6076518856473259,-0.45697687268604836,-0.481577662553535,-0.32512970111240563,0.2512433270995585
ACH-001163,-0.8021917007580969,-0.21694811948926282,-0.8324552637481536,-0.08637450704599656,-0.2814588069904225,-0.3886380652916282
ACH-000037,0.13945453103787883,0.01683476352123299,0.593578167776602,0.24517804478981375,0.2556453322675927,0.4905360709042292
ACH-000744,-0.5875936845353251,-0.853924289277158,-0.1266056500056976,0.29153018398317715,-0.26027407180588835,-0.21612955506701434
ACH-000420,-0.2749306923742049,-0.017670199913394177,0.8455943564467313,-0.18549131619272363,0.01904846260651023,-0.10687730026783891
ACH-000336,-0.10524231712720596,0.0073660645351000375,-0.03584597375552894,-0.4091213553272192,-0.24448257541287863,0.6606840685501436
ACH-000486,-0.1874244766402916,-0.5020146435608362,-0.0937249018870524,-0.10871517027643188,0.08932204632561774,-0.1608179022244505
ACH-000679,-1.192629842189236,-0.3019226687581267,-1.0085992531526784,0.3605811834824533,-0.2539395230614286,-0.18794544741029218
ACH-001557,0.2685848102343123,0.06984555599519626,0.6846401925570696,-0.06012068819114612,-0.024617362405943168,0.3251935564039759
ACH-000247,-0.21158007072215387,-0.07484717072598351,-0.26105753478892085,0.7907267747136368,-0.5520829768125279,-0.4158088675946035
ACH-000947,0.01979892700104724,-0.5900430036717625,0.28635434625549255,0.5686152762309492,-0.6162755379595842,-0.04862127672468949
ACH-000807,0.4029011939021671,-0.3277104178007759,0.25482880986520234,0.3586532286207558,-0.10978859309090694,-0.08383744813883315
