gene,lineage,rho_posterior_median,rho_hdi_low,rho_hdi_high,prob_negative,prob_outside_rope,n_samples,ess_bulk,rhat,significant,fdr
KCNK5,Lymphoid,-0.3934239398845252,-0.5611357194495319,-0.22147435226754086,1.0,0.9985,91,2110.0,1.0,True,0.012461538461538012
PSIP1,Lymphoid,-0.042364805064284916,-0.23099925501230884,0.15660235704308412,0.66,0.378,91,2098.0,1.0,False,0.6811132075471698
PCBD1,Lymphoid,-0.10184168152970963,-0.3154721794112824,0.09326520597834387,0.8385,0.5385,91,2336.0,1.0,False,0.6811132075471698
ILK,Lymphoid,0.022366843434708295,-0.19580957572123747,0.2126654131848007,0.4285,0.3655,91,2207.0,1.0,False,0.6811132075471698
B2M,Lymphoid,-0.2044091563622912,-0.4054685007007566,-0.009716333793635845,0.977,0.846,91,2102.0,1.0,False,0.484457142857143
NAV2,Lymphoid,-0.13004279719725353,-0.32147088809398916,0.049368074854068134,0.8995,0.6255,91,2474.0,1.0,False,0.6811132075471698
CRK,Lymphoid,-0.10533302355199967,-0.2945799724685747,0.11031217811101368,0.8435,0.543,91,2441.0,1.0,False,0.6811132075471698
AXL,Lymphoid,0.14694027009252353,-0.06860267406691634,0.3319610747898949,0.0885,0.6795,91,2182.0,1.0,False,0.6811132075471698
SPINT2,Lymphoid,-0.06876556280104398,-0.2596698159857778,0.13249183546580623,0.744,0.4235,91,2604.0,1.0,False,0.6811132075471698
CTNNB1,Lymphoid,-0.10324314073366667,-0.30393297897381255,0.09648859540884414,0.8445,0.531,91,2150.0,1.0,False,0.6811132075471698
FADD,Lymphoid,-0.07344805232406704,-0.26383239843920064,0.13196283287144528,0.7735,0.443,91,2290.0,1.0,False,0.6811132075471698
IRF2BP2,Lymphoid,-0.26414246827832555,-0.46962127302002393,-0.09159429472794822,0.994,0.9495,91,1897.0,1.0,False,0.2536744186046511
ARF4,Lymphoid,-0.30391433847506416,-0.48195248169627436,-0.10375386509469453,0.9965,0.9775,91,2321.0,1.0,False,0.13885714285714265
ZNF608,Lymphoid,-0.48575811179193373,-0.6446659270200583,-0.3198728745000609,1.0,1.0,91,1845.0,1.0,True,0.0
IRS1,Lymphoid,-0.4409617170190523,-0.5889713550732345,-0.2507190750344282,1.0,0.9995,91,1350.0,1.0,True,0.004319999999999524
ZEB2,Lymphoid,-0.5794425758756377,-0.7117145395338034,-0.4408721957226281,1.0,1.0,91,1202.0,1.0,True,0.0
HIC2,Lymphoid,0.013933485345330565,-0.18493937520142317,0.23433822818986894,0.4565,0.367,91,2378.0,1.0,False,0.6811132075471698
GABARAP,Lymphoid,-0.21890360536647993,-0.41081528270521567,-0.027977623168816412,0.9855,0.878,91,2136.0,1.0,False,0.4705714285714286
CDH2,Lymphoid,0.11178323660129985,-0.09056220985402413,0.3251500698881966,0.145,0.5755,91,2271.0,1.0,False,0.6811132075471698
PPM1D,Lymphoid,-0.12395398815953743,-0.33035255454436374,0.06463475570991872,0.894,0.6185,91,1977.0,1.0,False,0.6811132075471698
JUNB,Lymphoid,-0.4676506691233673,-0.6293479284072061,-0.3086920089346419,1.0,0.9995,91,1970.0,1.0,True,0.004319999999999524
BCL2L1,Lymphoid,-0.6204415154472189,-0.7438564408070893,-0.483956040079578,1.0,1.0,91,1417.0,1.0,True,0.0
PIK3CD,Lymphoid,-0.5582655791400644,-0.6955866250868084,-0.40769837999751424,1.0,1.0,91,1729.0,1.0,True,0.0
BCL2,Lymphoid,-0.46752965307079175,-0.6169408982592126,-0.3095133656995057,1.0,1.0,91,2112.0,1.0,True,0.0
ZNF217,Lymphoid,-0.4350871844878439,-0.5967552246740881,-0.2672823147319594,1.0,1.0,91,1943.0,1.0,True,0.0
CEBPB,Lymphoid,-0.09098618251088245,-0.27438166201904096,0.12259525128664994,0.7915,0.4935,91,2378.0,1.0,False,0.6811132075471698
PPP1CA,Lymphoid,-0.06149293188601054,-0.2588812635201543,0.1552178286375796,0.724,0.422,91,2388.0,1.0,False,0.6811132075471698
ZNF596,Lymphoid,-0.19832043397670387,-0.4037710227355383,-0.00990180874038904,0.9695,0.824,91,2432.0,1.0,False,0.5151891891891891
RELA,Lymphoid,0.0180268677901938,-0.1833720830120229,0.22716548213314347,0.4355,0.345,91,2367.0,1.0,False,0.6811132075471698
RAPH1,Lymphoid,-0.16403999693485485,-0.35089198804982397,0.03362304693768392,0.953,0.747,91,2262.0,1.0,False,0.6281379310344828
DENND4A,Lymphoid,-0.23737639598318439,-0.42093919602636287,-0.03563729171648161,0.989,0.922,91,2049.0,1.0,False,0.3438367346938774
CCNE2,Lymphoid,-0.2204534428770007,-0.4070039349319367,-0.020488483091514187,0.985,0.8725,91,2743.0,1.0,False,0.4822758620689653
FOSL1,Lymphoid,-0.023048243122968076,-0.2362466895994651,0.18181019170560586,0.5775,0.371,91,2232.0,1.0,False,0.6811132075471698
DMRTA1,Lymphoid,-0.10615926093065536,-0.2889543472879201,0.09469410791267974,0.8555,0.5455,91,2292.0,1.0,False,0.6811132075471698
B3GNT5,Lymphoid,0.05055185048962141,-0.14803321191222846,0.23850923349256048,0.3135,0.393,91,2047.0,1.0,False,0.6811132075471698
RPS6KA3,Lymphoid,-0.18428900751602265,-0.39195905644182844,0.008397993454326347,0.9615,0.7865,91,1938.0,1.0,False,0.5804999999999999
TGIF1,Lymphoid,0.0028215335321640778,-0.20643475575682202,0.19971761000933097,0.487,0.34,91,2221.0,1.0,False,0.6811132075471698
JUN,Lymphoid,-0.1386399533867981,-0.33261431618963666,0.06863080705791091,0.9065,0.6775,91,2632.0,1.0,False,0.6811132075471698
BET1L,Lymphoid,-0.19947939951919652,-0.3901848595605657,-0.005091241685553083,0.9745,0.843,91,2372.0,1.0,False,0.484457142857143
GLIPR1L2,Lymphoid,-0.01043000622542159,-0.19168890677287204,0.1997606075358349,0.542,0.319,91,2187.0,1.0,False,0.685
FAM83H,Lymphoid,-0.031246074997197087,-0.24225207136748783,0.16194252983959223,0.615,0.352,91,2202.0,1.0,False,0.6811132075471698
SOX2,Lymphoid,-0.08091127758067121,-0.2850557761230481,0.12701653492153087,0.7785,0.466,91,2262.0,1.0,False,0.6811132075471698
COPG1,Lymphoid,-0.3069707529299669,-0.5075396106746299,-0.12878129360061802,0.9985,0.9765,91,2005.0,1.0,False,0.1409999999999998
EXT1,Lymphoid,-0.0972647807314273,-0.2931792044024571,0.10606767760955282,0.8165,0.521,91,2324.0,1.0,False,0.6811132075471698
SKA2,Lymphoid,-0.0824621646502525,-0.27430853457993565,0.1222435349503832,0.797,0.4745,91,2011.0,1.0,False,0.6811132075471698
ACTG1,Lymphoid,-0.1392076663936912,-0.34594891209125894,0.05401813281379364,0.9115,0.6665,91,2077.0,1.0,False,0.6811132075471698
EFNA5,Lymphoid,-0.06906129049471146,-0.25692500565090404,0.14477541444706854,0.7495,0.441,91,2404.0,1.0,False,0.6811132075471698
SOCS3,Lymphoid,-0.18605598016085925,-0.39860618113998175,0.011575432673357033,0.955,0.785,91,2040.0,1.0,False,0.5804999999999999
IFNE,Lymphoid,-0.054238992038113,-0.26669620873177896,0.14054652915644095,0.705,0.4015,91,2060.0,1.0,False,0.6811132075471698
MAFF,Lymphoid,-0.020773707326828372,-0.22496659656274542,0.18009412008278836,0.5835,0.365,91,1973.0,1.0,False,0.6811132075471698
ZFP36L1,Lymphoid,-0.18379125260755344,-0.38063055128874806,0.008310159144160556,0.966,0.798,91,2042.0,1.0,False,0.5746153846153846
IRS2,Lymphoid,-0.48960571790928564,-0.6467761829922491,-0.32685529832140275,1.0,1.0,91,2031.0,1.0,True,0.0
