gene,lineage,rho_posterior_median,rho_hdi_low,rho_hdi_high,prob_negative,prob_outside_rope,n_samples,ess_bulk,rhat,significant,fdr
RHD,CNS/Brain,-0.24358423307819083,-0.44599207132560315,-0.04841707044435806,0.99,0.913,82,2059.0,1.0,False,0.19781052631578938
TEAD1,CNS/Brain,-0.32810332020166755,-0.5038807214527583,-0.13393849523502693,0.9985,0.9905,82,1950.0,1.0,True,0.04500000000000004
MITF,CNS/Brain,-0.21400977517767178,-0.4228261867435481,-0.01333622733133627,0.9775,0.8675,82,2322.0,1.0,False,0.2555357142857142
PTMA,CNS/Brain,-0.22671878879926552,-0.4109850815782848,-0.02008460638666193,0.982,0.8845,82,1986.0,1.0,False,0.233158878504673
LIN28B,CNS/Brain,-0.36613360827020563,-0.5427702645746963,-0.1576533007413352,1.0,0.991,82,2159.0,1.0,True,0.04500000000000004
ARL4C,CNS/Brain,-0.34956119685793213,-0.5364526625479717,-0.16296816005774217,1.0,0.9885,82,1867.0,1.0,False,0.05069387755102021
TUBB,CNS/Brain,-0.22608776461116648,-0.4141286017380192,-0.006350619015924375,0.981,0.878,82,2380.0,1.0,False,0.244
SRC,CNS/Brain,-0.1474356767948705,-0.35682123934756516,0.06202809912181251,0.908,0.6715,82,2159.0,1.0,False,0.45033962264150945
LPAR1,CNS/Brain,-0.347093012456302,-0.5233742195907902,-0.14181866696551038,1.0,0.99,82,1982.0,1.0,True,0.04500000000000004
KLHL9,CNS/Brain,-0.5650245001638667,-0.7081934110899697,-0.4161588400346019,1.0,1.0,82,1904.0,1.0,True,0.0
LDB1,CNS/Brain,-0.27251004187352623,-0.46282133312158097,-0.06413295524162216,0.9935,0.9425,82,1929.0,1.0,False,0.15333333333333332
TSPAN4,CNS/Brain,-0.2956383468824716,-0.48136359797446904,-0.07966853909598909,0.997,0.9605,82,2078.0,1.0,False,0.11529729729729724
ASCL5,CNS/Brain,0.14328376611081994,-0.06140758800477958,0.354197244097749,0.102,0.6645,82,2445.0,1.0,False,0.4529250000000001
ITGB3,CNS/Brain,-0.42919344093952694,-0.6056516891345345,-0.24555402045263075,1.0,1.0,82,1748.0,1.0,True,0.0
RPL17,CNS/Brain,-0.1315786987400549,-0.3438446472239949,0.10994219022298624,0.8685,0.64,82,2328.0,1.0,False,0.4741463414634146
H2BC14,CNS/Brain,-0.46501450349479667,-0.6295290382817833,-0.2875593258268844,1.0,0.9995,82,1899.0,1.0,True,0.004499999999999504
H2BC8,CNS/Brain,-0.24373786886899465,-0.4402529273175087,-0.03422774319494093,0.983,0.904,82,2202.0,1.0,False,0.2094545454545454
H3C8,CNS/Brain,-0.27078076036369325,-0.47153494929395695,-0.06636017968533259,0.992,0.938,82,2103.0,1.0,False,0.16265060240963855
H4C13,CNS/Brain,-0.07361495870087742,-0.29001161419777377,0.14868185698907355,0.7395,0.475,82,1987.0,1.0,False,0.6064171122994653
HNF1B,CNS/Brain,-0.03989048695128419,-0.23848204285433067,0.19863660654402793,0.6435,0.4125,82,2554.0,1.0,False,0.623712918660287
H3C7,CNS/Brain,0.07361696725656597,-0.1533237310637668,0.2671592375852698,0.253,0.4555,82,2403.0,1.0,False,0.6148125
H2BC10,CNS/Brain,0.0012378236422697642,-0.22748023187899052,0.21660296852861172,0.4965,0.3925,82,2118.0,1.0,False,0.6244549763033175
H3C3,CNS/Brain,-0.17880280716116195,-0.40020309648115354,0.034896789436122955,0.9395,0.7755,82,1908.0,1.0,False,0.3565588235294118
