gene,lineage,rho_posterior_median,rho_hdi_low,rho_hdi_high,prob_negative,prob_outside_rope,n_samples,ess_bulk,rhat,significant,fdr
TEAD1,Ovary/Fallopian Tube,-0.2621629348786483,-0.4939092206682166,-0.03152977399461637,0.9755,0.889,56,2254.0,1.0,False,0.27245454545454545
MITF,Ovary/Fallopian Tube,-0.10456023143626547,-0.35018946178592225,0.1554025861206445,0.7765,0.572,56,2303.0,1.0,False,0.5393720930232558
PTMA,Ovary/Fallopian Tube,-0.04015537449493328,-0.3157168262602021,0.21197109796720803,0.6205,0.4845,56,1939.0,1.0,False,0.5569999999999999
LIN28B,Ovary/Fallopian Tube,-0.1705542109297995,-0.424251980558871,0.07324486283678766,0.9015,0.728,56,2376.0,1.0,False,0.44139130434782614
ARL4C,Ovary/Fallopian Tube,-0.26781373515037155,-0.5175119480377455,-0.025924904471232024,0.9815,0.9055,56,1702.0,1.0,False,0.2551500000000001
TUBB,Ovary/Fallopian Tube,-0.30967032006009887,-0.5486742104374533,-0.07494389292258763,0.9815,0.9445,56,1875.0,1.0,False,0.1762941176470588
SRC,Ovary/Fallopian Tube,-0.3693047347792904,-0.5757796879819981,-0.11184713176409528,0.998,0.9835,56,1818.0,1.0,False,0.07273469387755084
LPAR1,Ovary/Fallopian Tube,-0.6885935833850634,-0.8186998532935257,-0.5351414117159148,1.0,1.0,56,1490.0,1.0,True,0.0
KLHL9,Ovary/Fallopian Tube,-0.39826982153550783,-0.5936294436475404,-0.1632428660157425,0.9995,0.99,56,2026.0,1.0,False,0.05023255813953493
LDB1,Ovary/Fallopian Tube,-0.1324034611792348,-0.3697582444632132,0.12507869124407556,0.8325,0.6335,56,2102.0,1.0,False,0.5099240506329114
TSPAN4,Ovary/Fallopian Tube,-0.205970349937331,-0.45077565212192544,0.047576430835970074,0.938,0.792,56,1978.0,1.0,False,0.4047567567567567
ASCL5,Ovary/Fallopian Tube,0.17173117876063404,-0.10347108611195338,0.3927703269391498,0.108,0.7255,56,2366.0,1.0,False,0.44139130434782614
ITGB3,Ovary/Fallopian Tube,-0.5274340884450801,-0.7037858783228468,-0.3214118069565393,1.0,0.9995,56,1933.0,1.0,True,0.005142857142856576
RPL17,Ovary/Fallopian Tube,-0.18050766580273425,-0.41290288983924844,0.08162540076511826,0.913,0.7455,56,2309.0,1.0,False,0.43367441860465117
H2BC14,Ovary/Fallopian Tube,-0.39636132619289166,-0.6235163971792976,-0.1683851093453423,0.998,0.989,56,2037.0,1.0,False,0.05280000000000004
H2BC8,Ovary/Fallopian Tube,-0.1630378951267114,-0.4274999227332068,0.08383920710463189,0.8975,0.7185,56,2220.0,1.0,False,0.44139130434782614
H3C8,Ovary/Fallopian Tube,-0.11223508139423827,-0.37199337805128113,0.13221306455132553,0.8015,0.5965,56,2614.0,1.0,False,0.5218922155688622
H4C13,Ovary/Fallopian Tube,-0.29388501592200766,-0.5158274085762171,-0.03514713593690888,0.9845,0.93,56,1966.0,1.0,False,0.20712328767123273
HNF1B,Ovary/Fallopian Tube,-0.727388114925606,-0.8361684275313745,-0.5885778613665136,1.0,1.0,56,1498.0,1.0,True,0.0
H3C7,Ovary/Fallopian Tube,0.027434777846792158,-0.22989943532462265,0.27521216626757483,0.425,0.4715,56,2509.0,1.0,False,0.5569999999999999
H2BC10,Ovary/Fallopian Tube,-0.4345595879693097,-0.635191518789529,-0.2300137757871062,1.0,0.9935,56,1779.0,1.0,True,0.03599999999999973
H3C3,Ovary/Fallopian Tube,-0.35218635430979395,-0.5787558863125559,-0.1269556046597971,0.994,0.9725,56,2208.0,1.0,False,0.10799999999999987
