gene,lineage,rho_posterior_median,rho_hdi_low,rho_hdi_high,prob_negative,prob_outside_rope,n_samples,ess_bulk,rhat,significant,fdr
ARHGAP29,Lung,-0.22836189589861508,-0.39484857595138984,-0.06408734308187336,0.992,0.9355,123,2035.0,1.0,False,0.11419672131147542
ACTR1A,Lung,-0.16614751388686677,-0.3343025954242251,0.0058962150960637505,0.9685,0.7725,123,1837.0,1.0,False,0.3014723926380368
ATIC,Lung,0.15318048566777587,-0.01438899487187939,0.3292883800265365,0.0435,0.7325,123,2297.0,1.0,False,0.34189349112426026
ITGAV,Lung,-0.33509727858907334,-0.4938630948513407,-0.18018547958415532,1.0,0.996,123,2147.0,1.0,True,0.012895522388059714
PPCDC,Lung,-0.06831898006924036,-0.23690845726528797,0.11571063107204882,0.766,0.3875,123,2527.0,1.0,False,0.6582089552238807
SINHCAF,Lung,-0.27388259828270173,-0.43054962162196,-0.10965446267123324,1.0,0.9725,123,2467.0,1.0,False,0.05939999999999993
IGF1R,Lung,-0.3563213855541577,-0.5123748548595515,-0.1986053923063818,1.0,0.999,123,1860.0,1.0,True,0.004153846153846158
ERBB2,Lung,-0.35546035166963563,-0.5056160218762815,-0.19308443139425546,1.0,0.998,123,2140.0,1.0,True,0.006750000000000006
DUSP10,Lung,-0.23998435481960503,-0.4042674576438747,-0.0825019383414149,0.995,0.9495,123,1935.0,1.0,False,0.09485217391304346
PHLDB2,Lung,-0.20850443401945506,-0.3921583197856822,-0.04959177715971652,0.99,0.896,123,1902.0,1.0,False,0.16517647058823526
MYO10,Lung,-0.22993916815487592,-0.3936301273059366,-0.051820832205478895,0.9945,0.924,123,2135.0,1.0,False,0.13132799999999992
RNF217,Lung,-0.3561388528435673,-0.504282026785472,-0.18775498266333296,1.0,0.9985,123,1764.0,1.0,True,0.005684210526315584
EGFR,Lung,-0.2375400231615901,-0.38066889711557567,-0.05610098902485344,0.9955,0.9415,123,2539.0,1.0,False,0.10529999999999999
IGFBP3,Lung,-0.17682269717909627,-0.3489782979426028,-0.010224217364951826,0.9705,0.8195,123,1906.0,1.0,False,0.25482352941176467
MSN,Lung,-0.2492254974267013,-0.4133122381981939,-0.08687323163963212,0.9965,0.9585,123,2253.0,1.0,False,0.08149090909090904
DOCK5,Lung,-0.31591580907656447,-0.4775590512931856,-0.15867300897347048,1.0,0.9925,123,2160.0,1.0,True,0.020506329113923916
NFIB,Lung,-0.3950313017219179,-0.5436459001375855,-0.23957357104106863,1.0,0.9995,123,2108.0,1.0,True,0.0022040816326528182
CDKN2A,Lung,-0.30242050542915433,-0.44908102379098086,-0.14224605143538843,1.0,0.9905,123,1996.0,1.0,True,0.025024390243902312
MFSD14B,Lung,-0.3242191481169976,-0.4713014312959898,-0.16427816107711535,1.0,0.995,123,2036.0,1.0,True,0.014594594594594607
UGCG,Lung,-0.17879383472379418,-0.3545438305396389,-0.012858449827768348,0.9815,0.822,123,2093.0,1.0,False,0.25482352941176467
