gene,lineage,rho_posterior_median,rho_hdi_low,rho_hdi_high,prob_negative,prob_outside_rope,n_samples,ess_bulk,rhat,significant,fdr
FAM83H,Soft Tissue,0.024337894542748817,-0.2898502990656522,0.2933385756069291,0.4375,0.509,45,2758.0,1.0,False,0.5098846153846154
SOX2,Soft Tissue,-0.6564231391520094,-0.8253067553449787,-0.4937031450971048,1.0,1.0,45,1108.0,1.0,True,0.0
COPG1,Soft Tissue,-0.2817573503700695,-0.522196876400197,-0.002382335836435212,0.975,0.899,45,1608.0,1.0,False,0.2536744186046511
EXT1,Soft Tissue,0.17954240720604941,-0.10020655599816536,0.46182237179938124,0.1155,0.7345,45,2468.0,1.0,False,0.4436307692307693
SKA2,Soft Tissue,-0.1190484055148385,-0.38059746111173215,0.18847343342457323,0.7925,0.625,45,2177.0,1.0,False,0.5098846153846154
ACTG1,Soft Tissue,-0.3027256030711475,-0.5574400933235044,-0.047751594647061024,0.978,0.933,45,1801.0,1.0,False,0.19384615384615372
EFNA5,Soft Tissue,-0.3330711731156686,-0.5761152899172954,-0.07186068392165201,0.9875,0.9545,45,1955.0,1.0,False,0.16657627118644064
SOCS3,Soft Tissue,0.02941704128226097,-0.2704477706483956,0.3111929695896902,0.4275,0.509,45,2783.0,1.0,False,0.5098846153846154
IFNE,Soft Tissue,-0.044956771416630265,-0.32137872664973965,0.2641971581351519,0.617,0.5215,45,2306.0,1.0,False,0.5098846153846154
MAFF,Soft Tissue,0.1120625903704493,-0.19774509226233444,0.39397089194198887,0.242,0.617,45,2017.0,1.0,False,0.5098846153846154
ZFP36L1,Soft Tissue,-0.3068612168405733,-0.568190240447455,-0.032235470814824974,0.9785,0.9305,45,2121.0,1.0,False,0.19384615384615372
IRS2,Soft Tissue,-0.37759764073916746,-0.595682580371643,-0.10287423738905299,0.9965,0.974,45,2217.0,1.0,False,0.11948936170212777
RXRA,Soft Tissue,-0.2615820830914404,-0.5362373866077317,0.00451552222195839,0.96,0.8835,45,2081.0,1.0,False,0.27056842105263157
UBE2H,Soft Tissue,-0.15706537862043765,-0.44451396465809734,0.11563742368735674,0.861,0.699,45,1948.0,1.0,False,0.4692949640287771
RHD,Soft Tissue,-0.22668625302664494,-0.4886403575522587,0.05796318635830766,0.935,0.825,45,2352.0,1.0,False,0.3432857142857144
TEAD1,Soft Tissue,-0.09506020840645901,-0.3836428037385913,0.18382934366863535,0.7445,0.5805,45,2100.0,1.0,False,0.5098846153846154
MITF,Soft Tissue,-0.6988637043446713,-0.8396426395493366,-0.5425667934149669,1.0,1.0,45,1595.0,1.0,True,0.0
PTMA,Soft Tissue,-0.2274193879707691,-0.5209129728825501,0.03547536287153186,0.9345,0.83,45,1987.0,1.0,False,0.34099999999999997
LIN28B,Soft Tissue,-0.2911860618627904,-0.5688140567285922,-0.02650142025947716,0.9685,0.903,45,2117.0,1.0,False,0.24942857142857136
ARL4C,Soft Tissue,-0.27383478743972844,-0.5329882417834724,0.0013037588394628763,0.967,0.878,45,1954.0,1.0,False,0.2716701030927835
TUBB,Soft Tissue,-0.12534651857543366,-0.40391381037305424,0.18660264090239087,0.7865,0.6475,45,2128.0,1.0,False,0.50904
SRC,Soft Tissue,-0.1938886143965939,-0.439674842257289,0.10349412065618879,0.898,0.77,45,1940.0,1.0,False,0.41057851239669413
LPAR1,Soft Tissue,-0.6103819331278151,-0.7886717744762808,-0.4223444060906915,1.0,1.0,45,1678.0,1.0,True,0.0
KLHL9,Soft Tissue,-0.18524744767251733,-0.4590008094311506,0.08924378903772578,0.9025,0.745,45,1939.0,1.0,False,0.43370078740157486
LDB1,Soft Tissue,0.012656576766438166,-0.2840405697528046,0.3125212503921251,0.466,0.5155,45,2093.0,1.0,False,0.5098846153846154
TSPAN4,Soft Tissue,-0.23888281963453553,-0.4928311963389209,0.041597256266596716,0.949,0.8455,45,2090.0,1.0,False,0.32091428571428576
ASCL5,Soft Tissue,0.062253796909816916,-0.23194151926730194,0.3254153070239294,0.3475,0.5295,45,2258.0,1.0,False,0.5098846153846154
ITGB3,Soft Tissue,-0.4044411613153337,-0.6166587881067678,-0.14311992830163445,0.997,0.985,45,1855.0,1.0,False,0.08756756756756764
RPL17,Soft Tissue,-0.26189565982282226,-0.5318359451456751,0.010978683699824687,0.9595,0.869,45,1896.0,1.0,False,0.28581818181818186
H2BC14,Soft Tissue,-0.299711323281856,-0.574312455993935,-0.03202628360273985,0.9735,0.9155,45,1782.0,1.0,False,0.22258536585365857
H2BC8,Soft Tissue,-0.27051266547893227,-0.5265821364556611,0.011992075860272955,0.967,0.8905,45,2018.0,1.0,False,0.25991208791208803
H3C8,Soft Tissue,-0.09900534225982999,-0.3854368740630352,0.20013847440922938,0.7445,0.5875,45,2208.0,1.0,False,0.5098846153846154
H4C13,Soft Tissue,-0.35930781286885616,-0.5985603974820297,-0.09915431784817835,0.994,0.9645,45,1559.0,1.0,False,0.1503529411764705
HNF1B,Soft Tissue,-0.6604867772627779,-0.8172574462032784,-0.4857484747193728,1.0,1.0,45,1489.0,1.0,True,0.0
H3C7,Soft Tissue,-0.16537633902511994,-0.4558737599755509,0.13791061216954392,0.876,0.733,45,1931.0,1.0,False,0.4436307692307693
H2BC10,Soft Tissue,-0.19067680184877414,-0.44861108717042386,0.10492703764878475,0.8955,0.7525,45,2447.0,1.0,False,0.428544
H3C3,Soft Tissue,-0.48215662829163874,-0.6741613995753191,-0.225056404604415,0.9995,0.9965,45,1596.0,1.0,True,0.030857142857142885
