gene,lineage,rho_posterior_median,rho_hdi_low,rho_hdi_high,prob_negative,prob_outside_rope,n_samples,ess_bulk,rhat,significant,fdr
B3GNT5,Bone,-0.20133734002561526,-0.5250156387067786,0.1084887383900095,0.879,0.7725,35,1820.0,1.0,False,0.40950000000000003
RPS6KA3,Bone,-0.07440276391909442,-0.40013296638120677,0.23771292523275478,0.6755,0.5825,35,2157.0,1.0,False,0.45339622641509425
TGIF1,Bone,-0.011165745771765545,-0.33049409540871993,0.3252453726747466,0.5245,0.5805,35,1932.0,1.0,False,0.45339622641509425
JUN,Bone,-0.3967234414744798,-0.6692912305550007,-0.10215000579261752,0.9905,0.967,35,1763.0,1.0,False,0.17385365853658552
BET1L,Bone,-0.2740309298240835,-0.5749715797951522,0.022690043782186642,0.952,0.868,35,1835.0,1.0,False,0.31940425531914896
GLIPR1L2,Bone,0.2928207915151798,-0.02466516105723726,0.5744946882309176,0.045,0.887,35,1797.0,1.0,False,0.3051
FAM83H,Bone,-0.062300832629297725,-0.3956411371886803,0.24991266753606678,0.641,0.5865,35,2288.0,1.0,False,0.45339622641509425
SOX2,Bone,-0.5273311736340439,-0.7647916555143339,-0.272997053194598,1.0,0.997,35,1712.0,1.0,True,0.040500000000000036
COPG1,Bone,-0.5933184256883615,-0.7945042681582799,-0.33790080850653026,1.0,0.999,35,1292.0,1.0,True,0.018000000000000016
EXT1,Bone,-0.24654491493440434,-0.539121315134343,0.06040146017541037,0.931,0.8195,35,1906.0,1.0,False,0.360972972972973
SKA2,Bone,-0.3115703024377168,-0.5839873874303212,0.001643769882969437,0.972,0.905,35,2050.0,1.0,False,0.29314285714285704
ACTG1,Bone,-0.23779919775567998,-0.523031968654831,0.08684736222856748,0.912,0.815,35,1955.0,1.0,False,0.360972972972973
EFNA5,Bone,-0.17161228140147516,-0.4768090536500869,0.12556072278252728,0.859,0.722,35,1940.0,1.0,False,0.45339622641509425
SOCS3,Bone,-0.2772296033681667,-0.5754290244572529,0.010043897533658974,0.9575,0.877,35,1786.0,1.0,False,0.31940425531914896
